,Account,Zip,Hm_Start_Dt,Channel_Type_Cd,Auto_Ship_Ind,Internal_Decor,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,Brand_Rx_Sls_Amt,Gnrc_Rx_Sls_Amt,Os_Gnrc_Rx_Sls_Amt,Otc_Sls_Amt,IS_HID,340B_Active,Profitability,Annual_Dispense_Fee_Total,Macro_PID,Script_Count,Capture_Rate,Specialty_Spend,Specialty_Product_Purchases,Generic,Brand,Generic_Ratio,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Buying_Group_encoded,Chain_Name_encoded,Region_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,3rd_Party_Vendor_encoded,Hospital_Associated_encoded
1761,364658,51560,735277,30,1,0,0.0,1,1165.0,1,1,0,0,735361,1,736525,735374,1,1,0,1,0,2.0,279.2,0,246965.0,184681.0,22272.0,29771.0,10241.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,12,2,11,0,0,0,17,36,38,45,0,1,2,122,0,18,15
2478,214839,68850,735935,30,1,0,2500.0,1,16598.0,1,1,0,0,735934,1,736559,735346,0,1,0,0,0,0.0,0.0,0,420206.0,305088.0,18324.0,63879.0,32914.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,29,6,11,2,0,0,17,36,38,65,0,1,8,152,0,18,15
3632,385212,76273,733953,30,1,1,0.0,1,1200.0,0,0,0,1,735297,1,736360,735311,1,1,0,1,0,3.0,543.94,0,346591.0,250626.0,4320.0,76726.0,14919.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,43,2,17,0,2,0,0,1,23,95,0,1,2,124,0,18,15
2200,14501,78539,736088,30,0,0,2000.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,211550.0,154714.0,3443.0,39558.0,13835.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,43,6,2,1,2,0,0,1,23,57,0,6,8,108,3,18,15
1435,646821,72076,736248,30,0,0,2500.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,79405.0,52898.0,1942.0,21943.0,2622.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,2,6,14,0,2,0,0,2,23,37,0,6,8,142,7,18,15
1090,769573,8817,736559,30,1,0,2500.0,0,600.0,0,0,1,0,720624,0,720624,736562,0,1,0,0,0,0.0,0.0,0,54814.0,47558.0,997.0,4990.0,1270.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,31,6,15,0,1,6,11,24,23,29,4,6,7,2,1,18,15
564,557547,36330,736075,30,0,0,1771.0,1,1200.0,0,0,0,0,720624,0,736362,736067,0,1,0,0,1,0.0,0.0,0,562911.0,537230.0,1372.0,16528.0,7781.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,0,1,2,4,0,2,1,0,1,23,13,1,3,7,86,1,18,15
4442,184770,14212,733225,30,0,0,2500.0,1,1200.0,0,0,0,0,735520,1,736613,735533,0,0,0,0,0,0.0,0.0,0,298935.0,235696.0,2580.0,42940.0,17720.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,34,2,1,0,1,0,17,38,23,113,0,0,8,15,1,18,15
2893,418203,41051,735895,30,0,0,1975.0,1,1154.0,1,1,0,0,736354,1,736454,735561,0,1,0,0,0,0.0,0.0,0,74184.0,51029.0,2150.0,17012.0,3993.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,0,17,2,16,0,0,0,1,7,6,75,0,1,8,16,1,18,15
3904,467805,92129,736046,30,1,0,806.0,1,1190.0,1,1,0,0,736278,1,736613,736282,0,0,0,0,0,0.0,0.0,0,70177.0,62737.0,1634.0,3934.0,1872.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,4,2,12,0,3,0,17,36,23,102,0,0,8,193,1,18,15
2054,878264,15853,736363,30,0,0,2000.0,1,1140.0,1,1,0,1,736398,1,736588,736415,1,0,0,0,0,0.0,0.0,0,149075.0,95329.0,2106.0,45598.0,6042.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,38,4,1,0,1,9,17,37,23,70,4,6,7,70,1,10,3
2781,557979,43228,736242,30,0,0,2000.0,1,1200.0,0,0,0,0,736562,1,736543,736242,0,0,0,0,0,0.0,0.0,0,62487.0,51681.0,1205.0,7607.0,1993.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,35,4,16,0,0,0,1,7,6,72,0,6,8,36,2,18,15
2642,623893,44703,736426,30,0,0,2500.0,1,564.0,1,1,0,1,736444,1,736525,736450,1,1,0,0,0,0.0,0.0,0,132711.0,96233.0,1485.0,27284.0,7708.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,35,2,25,0,1,0,1,6,6,70,0,6,8,11,1,18,15
1414,142992,38225,733112,30,1,1,408.0,1,1200.0,0,0,1,0,720624,1,735648,735317,0,1,0,0,0,0.0,0.0,0,272018.0,199536.0,3723.0,56961.0,11798.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,42,2,14,0,2,0,0,1,4,37,0,1,8,104,0,18,15
3623,816919,72833,734662,30,0,0,2460.0,1,1200.0,0,0,0,0,720624,1,736403,736387,0,0,0,1,0,3.0,1775.41,0,131723.0,86557.0,2282.0,34490.0,8394.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,2,6,14,0,2,0,0,1,23,104,0,1,2,142,1,19,12
4209,334641,48911,733762,30,0,1,459.0,1,11392.0,1,1,0,1,736084,1,736436,735505,1,0,0,0,0,0.0,0.0,0,179308.0,132667.0,6840.0,36454.0,3347.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,22,2,8,0,0,0,17,36,40,108,0,5,2,51,5,18,15
2648,712831,44303,736399,30,0,0,2000.0,1,1200.0,0,0,0,0,736476,1,736558,736481,0,0,0,0,0,0.0,0.0,0,129441.0,92548.0,891.0,32997.0,3005.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,35,2,25,0,1,0,1,6,6,70,0,6,3,11,1,18,15
1055,346874,72211,734982,30,1,0,1669.0,1,1200.0,0,0,0,0,735306,1,736172,735317,0,1,0,1,0,1.0,69.93,0,166387.0,119288.0,2214.0,40619.0,4265.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,2,6,14,0,2,0,0,1,23,28,0,4,7,142,5,18,15
3259,185807,60067,735906,30,0,0,1172.0,1,0.0,1,1,0,1,736006,1,736558,736051,1,1,1,0,0,0.0,0.0,0,32414.0,19321.0,3904.0,5861.0,3328.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,14,2,10,0,0,0,17,37,23,88,0,1,8,82,1,18,15
192,1116,77079,736423,30,0,0,2000.0,0,0.0,0,0,1,0,720624,1,720624,736082,0,0,0,1,0,2.0,0.0,0,51319.0,36344.0,1234.0,11630.0,2111.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,43,6,2,0,2,0,0,1,23,7,0,6,8,94,3,18,15
2750,22114,45420,735096,30,0,1,1041.0,1,0.0,0,0,0,0,735306,1,736098,735317,1,0,0,1,0,1.0,926.24,1,315647.0,242581.0,2345.0,62384.0,8337.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,35,2,16,0,0,0,0,1,23,72,0,4,8,43,3,18,15
3268,222121,60435,733748,30,1,1,0.0,1,0.0,0,0,0,0,735428,1,736317,735451,1,1,0,1,0,2.0,346.05,0,145334.0,99417.0,9439.0,28947.0,7532.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,14,2,10,0,0,0,17,38,23,88,0,1,3,82,3,18,15
1881,540716,22801,732908,30,1,1,546.53,1,1200.0,0,0,1,1,735446,1,736625,735479,1,1,0,1,0,2.0,1018.29,1,176425.0,129131.0,4573.0,31832.0,10889.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,45,2,3,0,1,0,17,39,23,46,0,1,3,66,0,1,2
1489,762410,35203,733539,30,1,0,2500.0,0,0.0,0,0,0,0,735383,1,720624,735402,1,0,0,0,0,0.0,0.0,0,47592.0,37189.0,168.0,7359.0,2877.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,1,1,4,0,2,1,0,1,23,38,1,4,7,102,3,18,15
644,107786,78119,733867,30,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,1,1,0,0,0,0.0,0.0,0,70657.0,56825.0,2851.0,8753.0,2228.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,43,2,2,0,2,0,17,39,23,15,0,1,8,113,3,18,15
272,193372,48021,736049,30,0,0,2000.0,1,0.0,0,0,0,0,736537,1,736601,736569,0,0,0,0,0,0.0,0.0,0,94540.0,84201.0,1853.0,5414.0,3072.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,22,6,8,1,0,0,17,36,40,8,0,6,8,6,3,18,15
4091,774241,34655,736585,30,0,0,2500.0,1,200.0,0,0,1,0,736605,1,720624,720624,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,0,0,1,23,105,0,6,8,40,3,18,15
3097,557946,7093,736164,30,0,0,10.0,1,1200.0,0,1,0,0,736182,1,736606,736153,0,1,0,0,0,0.0,0.0,0,60202.0,46729.0,876.0,7939.0,4658.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,31,6,15,0,1,6,11,25,37,84,4,2,7,2,1,18,15
906,764980,35903,733538,30,1,1,0.0,1,735.0,1,1,0,1,735327,1,736618,735360,1,0,0,0,0,0.0,0.0,0,200677.0,129684.0,4300.0,59797.0,6896.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,1,2,4,0,2,1,0,1,23,23,1,1,7,102,1,18,15
3444,783690,38646,733706,30,0,1,372.0,1,1200.0,0,0,0,1,735334,1,736558,735346,1,1,0,0,0,0.0,0.0,0,155303.0,113764.0,1583.0,35444.0,4512.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,25,1,14,0,2,1,0,1,23,91,1,0,7,112,1,18,15
1034,556954,93268,736265,30,1,0,552.0,1,0.0,1,1,0,0,736286,1,736578,735479,0,1,0,0,0,0.0,0.0,0,51221.0,37802.0,1446.0,9471.0,2502.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,0,17,36,40,27,0,4,8,182,3,18,15
1634,481658,65775,734522,30,1,1,0.0,1,1200.0,0,0,0,0,735467,1,736412,735479,1,1,0,0,0,0.0,0.0,0,218442.0,163613.0,2700.0,44413.0,7716.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,24,6,22,0,0,0,17,34,27,41,0,1,2,95,0,18,15
955,333279,28211,736119,30,0,0,1258.0,1,0.0,0,0,0,1,736227,1,736588,736352,1,1,0,0,0,0.0,0.0,1,356416.0,272057.0,4944.0,68016.0,11398.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,27,2,13,0,2,0,0,1,23,25,0,1,3,18,3,18,15
4611,521301,96797,733430,30,0,1,1201.0,1,7575.0,1,1,0,0,735354,1,736499,735353,1,1,0,1,0,3.0,2557.53,1,388106.0,291846.0,4725.0,53277.0,38258.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,11,1,9,2,3,0,17,36,23,24,0,1,3,159,4,18,15
3959,647066,19963,736298,30,1,0,225.0,1,0.0,1,1,0,0,720624,0,720624,736291,0,1,0,0,0,0.0,0.0,0,108675.0,78562.0,6736.0,17022.0,6355.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,8,2,3,0,1,6,10,22,23,103,4,1,7,72,1,18,15
4688,623995,92683,736180,30,0,0,15.0,1,1200.0,0,0,0,0,736186,1,736614,736185,1,0,0,1,0,1.0,385.04,0,21713.0,17681.0,773.0,2153.0,1106.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,4,2,12,0,3,0,17,37,23,118,0,6,8,185,1,18,15
826,715401,37230,736613,30,0,0,2500.0,0,0.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,29444.0,17116.0,401.0,11783.0,143.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,42,2,14,0,2,7,0,2,23,21,1,6,8,126,3,18,15
2451,761687,35957,732813,30,1,1,0.0,1,0.0,1,1,0,0,735410,1,736625,735423,1,1,0,1,0,8.0,11368.1,0,841920.0,624047.0,7249.0,182552.0,28073.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,1,2,4,0,2,0,0,2,23,23,0,1,7,140,1,12,1
3508,89507,30528,735453,30,1,0,1918.0,1,0.0,0,0,0,0,720624,0,736396,735488,0,1,0,1,0,2.0,178.62,0,292611.0,211419.0,5049.0,64280.0,11864.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,10,2,13,0,2,0,0,1,23,93,0,4,7,25,3,18,15
2279,667440,79936,733125,30,0,1,39.8,1,1200.0,0,0,0,1,735435,1,736569,736481,1,0,0,0,0,0.0,0.0,0,90850.0,74408.0,9308.0,4461.0,2674.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,43,2,18,0,3,0,17,37,23,59,0,0,8,175,1,18,15
3855,74816,93023,735186,30,1,0,2019.0,1,1200.0,0,1,0,0,735326,1,735880,735353,1,1,0,0,1,0.0,0.0,0,65016.0,47543.0,2376.0,5797.0,9301.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,6,12,0,3,0,17,37,23,27,0,1,8,185,1,15,0
3276,303090,46307,735836,30,0,0,232.0,1,2400.0,1,1,0,1,735961,1,736612,736017,1,0,0,0,0,0.0,0.0,0,76974.0,63630.0,838.0,10919.0,1586.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,15,2,10,0,0,0,17,37,23,88,0,0,8,82,2,18,15
1146,538173,66534,732288,30,0,1,0.0,1,1200.0,0,0,0,0,720624,0,736604,735338,0,1,0,0,0,0.0,0.0,0,130734.0,91475.0,3221.0,28440.0,7599.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,2,22,0,0,5,17,38,23,31,4,1,7,85,0,18,15
96,256345,91364,736070,30,0,0,2000.0,0,0.0,0,0,0,0,736130,1,736626,736156,0,0,0,0,0,0.0,0.0,0,470758.0,464639.0,15.0,5387.0,717.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,4,6,12,0,3,0,0,1,23,4,0,6,2,185,3,18,15
3424,375894,38901,732650,30,0,1,1121.66,1,1200.0,0,0,0,0,720624,1,736508,735589,0,1,0,1,0,5.0,1779.35,0,136831.0,99900.0,2661.0,29874.0,4396.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,25,2,14,0,2,0,0,1,23,91,0,4,3,117,1,18,15
4200,180921,48823,735963,30,0,0,656.0,1,11392.0,1,1,0,0,720624,1,736290,736023,1,1,0,0,0,0.0,0.0,0,44563.0,38622.0,945.0,3142.0,1854.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,22,6,8,0,0,0,17,36,40,108,0,3,8,51,1,18,15
3264,208294,60453,736026,30,0,0,2500.0,1,1176.0,1,1,0,0,736089,1,736374,736129,0,0,0,0,0,0.0,0.0,0,244595.0,214691.0,5230.0,21446.0,3228.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,14,2,10,0,0,0,17,36,40,88,0,0,3,82,2,18,15
2773,416916,45177,735860,30,0,0,0.0,1,410.0,1,1,0,0,735953,1,736527,735561,0,1,0,0,0,0.0,0.0,0,3604.0,651.0,217.0,219.0,2516.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,35,2,16,0,0,7,1,6,23,72,4,2,2,16,0,18,15
3952,584943,21851,732733,30,1,1,0.0,1,100.0,1,1,0,0,735522,1,720624,735317,1,0,0,0,0,0.0,0.0,0,98545.0,85173.0,4795.0,5441.0,3138.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,20,2,3,0,1,0,17,33,23,103,0,4,8,72,0,18,15
383,397164,57451,735675,30,0,0,2500.0,1,8912.0,1,1,0,0,736070,1,736398,735640,0,1,0,1,0,1.0,2126.66,0,51022.0,37481.0,821.0,10365.0,2355.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,41,2,11,1,0,0,17,39,23,10,0,2,2,154,1,18,15
182,646974,74104,736334,30,0,0,2000.0,1,1200.0,0,0,0,0,720624,0,736516,735467,0,1,0,1,0,1.0,165.02,0,169261.0,122456.0,5370.0,38764.0,2671.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,36,2,17,0,2,16,17,34,31,6,3,0,7,131,2,18,15
4524,426363,32174,735969,30,0,0,2500.0,1,0.0,0,0,0,1,720624,1,736621,735317,1,1,0,0,0,0.0,0.0,0,24752.0,19788.0,343.0,3556.0,1065.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,9,6,24,0,2,0,6,12,23,116,0,2,8,35,3,18,15
2719,588425,75224,736214,30,0,0,2500.0,1,2006.0,1,1,0,0,720624,1,720624,720624,1,1,0,1,0,2.0,2506.5,0,50408.0,28116.0,1954.0,18468.0,1869.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,43,2,17,0,2,0,0,1,23,71,0,0,8,97,2,18,15
3294,640738,60559,735607,30,0,0,2421.0,1,1200.0,0,1,0,0,736167,1,736615,736185,1,1,0,0,0,0.0,0.0,0,88517.0,70559.0,2787.0,9394.0,5777.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,14,3,10,0,0,0,17,37,23,88,0,4,3,82,1,18,15
1871,74616,26270,735072,30,1,0,0.0,0,1200.0,0,0,0,0,735676,1,735718,735410,1,0,0,0,0,0.0,0.0,0,74873.0,63703.0,1119.0,8132.0,1919.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,49,2,3,0,1,6,10,22,23,46,4,4,7,80,0,18,1
2736,746264,75038,736424,30,0,0,2000.0,1,1000.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,6334.0,5064.0,389.0,442.0,439.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,43,6,17,0,2,0,17,39,23,71,0,0,8,97,2,18,15
4257,417614,40008,735866,30,0,0,0.0,1,2400.0,0,1,0,1,736145,1,736627,735511,1,0,0,0,0,0.0,0.0,0,127511.0,91970.0,750.0,30592.0,4200.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,17,2,16,0,0,0,1,7,6,109,0,4,3,30,1,18,15
4330,169241,6443,735578,30,1,0,0.0,1,1200.0,0,0,0,0,735753,1,735993,735992,0,1,0,1,0,1.0,70.3,0,74000.0,45547.0,5673.0,19956.0,2823.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,6,2,23,0,1,0,24,49,40,111,0,1,3,34,1,18,15
728,909583,98007,732650,30,0,1,945.0,1,200.0,1,1,0,0,735659,1,736536,735694,0,0,0,0,0,0.0,0.0,0,555680.0,446502.0,7845.0,90075.0,11259.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,47,2,5,0,3,0,17,39,23,17,0,5,3,191,1,18,15
1563,715245,90020,736581,30,0,0,2500.0,0,400.0,0,0,1,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,2652.0,2210.0,20.0,163.0,259.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,4,6,12,0,3,0,17,36,23,39,0,6,8,185,3,18,15
823,646867,37110,736353,30,0,0,1587.0,1,410.0,1,1,0,1,736376,1,736618,736374,1,1,0,1,1,1.0,335.34,0,56152.0,41267.0,578.0,11154.0,3153.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,42,2,14,0,2,0,0,2,23,21,0,4,7,126,2,18,15
3016,623881,84770,736187,30,0,0,2000.0,1,1200.0,0,0,0,0,736231,1,736261,736255,1,0,0,0,0,0.0,0.0,0,10305.0,5826.0,715.0,3162.0,602.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,44,6,20,0,3,0,17,37,23,79,0,6,8,177,1,18,15
4720,282535,48235,735624,30,0,0,0.0,1,1200.0,0,1,0,0,736217,1,720624,736255,0,1,0,0,0,0.0,0.0,0,74234.0,58671.0,330.0,11942.0,3291.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,22,4,8,0,0,0,17,36,40,119,0,0,2,6,0,18,15
3876,783261,62963,733547,30,1,1,1084.0,1,3600.0,0,0,0,0,735327,1,736590,735335,1,1,0,1,1,1.0,266.12,1,297150.0,222941.0,2114.0,54086.0,18009.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,14,2,22,0,0,1,0,1,23,101,1,1,7,104,1,18,15
3104,614246,7869,736398,30,0,0,1129.0,1,1096.0,0,1,0,0,736453,1,736474,736465,0,1,0,0,0,0.0,0.0,0,24748.0,20098.0,283.0,2357.0,2011.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,31,2,15,0,1,0,17,33,23,84,0,1,8,2,1,18,15
2691,262280,75078,735836,30,0,0,2500.0,1,1200.0,0,0,0,1,736060,1,720624,736422,1,1,0,0,0,0.0,0.0,0,2969191.0,2789171.0,7777.0,170500.0,1743.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,43,2,2,0,2,0,0,1,23,71,0,2,8,97,1,18,15
4644,761030,89103,736549,30,1,0,2500.0,0,400.0,0,0,1,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,6990.0,4836.0,196.0,1591.0,368.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1,33,6,12,0,3,9,27,52,40,117,4,6,7,195,1,18,15
2757,221331,45345,733440,30,0,1,1653.0,1,0.0,0,0,0,1,720624,1,736622,735408,1,1,0,1,0,3.0,2680.3,0,166835.0,114679.0,2493.0,45085.0,4577.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,35,2,16,0,0,0,0,2,23,72,0,1,8,43,3,18,15
1769,743824,68310,735619,30,0,0,2500.0,1,7050.0,1,1,0,0,720624,1,736625,735800,1,1,0,0,0,0.0,0.0,0,59477.0,42343.0,1060.0,12863.0,3211.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,29,3,11,1,0,0,17,38,23,45,0,1,8,152,1,18,15
683,746265,78061,736381,30,0,0,2000.0,1,0.0,0,0,0,0,720624,0,720624,735589,1,1,0,0,0,0.0,0.0,0,60797.0,46472.0,3460.0,8107.0,2759.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,43,6,2,0,2,0,11,25,30,15,0,4,8,113,3,18,15
263,130026,48310,735591,30,0,0,2225.0,1,1200.0,0,0,0,0,735872,1,736618,735884,1,0,0,0,0,0.0,0.0,1,127727.0,102852.0,3019.0,20357.0,1499.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,22,6,8,0,0,0,17,37,23,8,0,6,8,6,1,18,15
3146,630549,95228,736419,30,0,0,2000.0,0,0.0,0,0,0,0,736600,1,736622,735582,0,1,0,1,0,1.0,206.97,0,74098.0,65311.0,1044.0,4364.0,3379.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,21,0,3,0,17,39,23,85,0,1,8,197,1,18,15
2778,428346,43085,736301,30,1,0,0.0,1,1200.0,0,0,0,1,736311,1,736616,736332,1,1,1,1,0,1.0,892.48,0,413036.0,401236.0,895.0,8532.0,2374.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,1,7,6,72,0,3,3,36,1,18,15
4825,308135,20850,735681,30,0,0,377.6,1,1200.0,0,0,0,0,735718,0,735780,735691,0,1,0,1,0,1.0,166.71,0,99597.0,90226.0,2334.0,4448.0,2590.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,20,6,3,0,1,6,10,22,23,121,4,4,7,12,0,18,15
