Account,Zip,Hm_Start_Dt,Channel_Type_Cd,Auto_Ship_Ind,Internal_Decor,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,Brand_Rx_Sls_Amt,Gnrc_Rx_Sls_Amt,Os_Gnrc_Rx_Sls_Amt,Otc_Sls_Amt,IS_HID,340B_Active,Profitability,Annual_Dispense_Fee_Total,Macro_PID,Script_Count,Capture_Rate,Specialty_Spend,Specialty_Product_Purchases,Generic,Brand,Generic_Ratio,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Buying_Group_encoded,Chain_Name_encoded,Region_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,3rd_Party_Vendor_encoded,Hospital_Associated_encoded
173455,33314,735648,30,0,0,2500.0,1,1200.0,0,0,0,0,736034,1,736048,736046,0,1,0,0,0,0.0,0.0,0,27101.0,18600.0,39.0,4128.0,4334.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,9,2,24,0,2,0,0,1,23,32,0,4,8,29,1,18,15
178015,33009,732288,30,0,1,0.0,1,770.0,1,1,0,1,735425,1,736556,735435,1,1,1,0,0,0.0,0.0,1,231794.0,166572.0,2422.0,53991.0,8809.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,9,2,24,0,2,0,0,1,23,32,0,4,2,29,0,18,15
180075,34105,735346,30,1,0,625.0,1,1200.0,0,0,0,1,735514,1,736621,735317,1,1,0,1,0,1.0,172.41,0,124239.0,105731.0,995.0,14600.0,2914.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,9,6,24,0,2,0,6,12,23,32,0,0,8,68,1,18,15
136630,52142,732616,30,1,0,0.0,1,1200.0,0,0,0,0,735629,1,736619,735638,0,0,0,1,0,1.0,2124.53,0,692181.0,437166.0,11057.0,209435.0,34523.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,12,2,11,0,0,0,17,37,23,74,0,4,8,109,1,10,3
185610,33328,735500,20,0,0,2285.0,0,0.0,0,0,0,0,720624,1,736601,735659,0,1,0,0,0,0.0,0.0,0,138362.0,123808.0,1357.0,6675.0,6522.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,9,2,24,10,2,0,31,55,12,32,0,2,8,29,3,18,15
194815,32960,735696,30,0,0,0.0,1,0.0,0,0,0,0,736622,0,720624,720624,0,1,0,0,0,0.0,0.0,0,44182.0,29694.0,1822.0,11128.0,1537.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,9,6,24,0,2,0,0,1,23,32,0,0,3,49,3,18,15
196290,33314,735500,20,0,0,2500.0,1,0.0,0,0,0,0,735620,1,736563,735652,0,0,0,0,0,0.0,0.0,0,627361.0,544318.0,5471.0,69536.0,8037.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,9,2,24,12,2,0,31,55,12,32,0,6,8,29,3,18,15
196773,33317,735500,20,0,0,2500.0,1,0.0,0,0,0,0,720624,1,736563,735659,0,0,0,0,0,0.0,0.0,0,78111.0,66988.0,1431.0,6902.0,2790.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,9,2,24,10,2,0,31,55,12,32,0,6,8,29,3,18,15
196934,32822,735500,20,0,0,2500.0,0,0.0,0,0,0,0,720624,1,736523,735659,0,0,0,0,0,0.0,0.0,0,125053.0,111203.0,1421.0,10705.0,1725.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,12,2,0,31,55,12,32,0,6,8,35,3,18,15
228143,34116,735704,30,0,0,0.0,1,0.0,1,0,0,0,720624,1,736620,735402,0,1,0,0,0,0.0,0.0,0,13006.0,6411.0,1492.0,4484.0,619.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,9,6,24,0,2,0,0,1,23,32,0,1,8,68,1,18,15
234602,33935,735459,30,0,0,453.0,1,0.0,0,0,0,0,736028,1,736525,735778,0,1,0,1,0,2.0,2532.74,0,375714.0,299882.0,4311.0,58979.0,12543.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,9,2,24,1,2,0,0,1,23,32,0,4,2,68,3,18,15
234763,33440,735459,30,0,0,134.0,1,1200.0,0,0,0,0,720624,1,736625,735778,0,1,0,1,0,1.0,165.66,0,250902.0,197094.0,3349.0,43484.0,6976.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,9,2,24,1,2,0,0,1,23,32,0,1,2,68,1,18,15
239976,33414,735648,20,0,0,2500.0,0,0.0,0,0,0,0,720624,1,736051,736051,0,1,0,0,0,0.0,0.0,0,7167.0,2756.0,2596.0,1224.0,591.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,9,6,24,0,2,9,21,46,40,32,4,5,7,49,3,18,15
245193,34952,735591,30,1,0,344.0,1,1000.0,1,1,0,0,720624,1,735868,735868,0,0,0,0,0,0.0,0.0,0,166774.0,125043.0,6090.0,29716.0,5925.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,9,2,24,0,2,0,17,36,40,32,0,2,8,49,1,18,15
248331,33322,732402,30,1,1,0.0,1,1176.0,1,1,0,1,735493,1,736598,735512,1,1,0,0,1,0.0,0.0,1,62840.0,30098.0,4975.0,22951.0,4816.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,9,2,24,0,2,0,17,36,23,32,0,1,3,29,0,18,15
249020,33446,735752,30,0,0,2500.0,1,0.0,0,0,0,0,720624,0,720624,720624,1,0,0,0,0,0.0,0.0,0,9002.0,7366.0,815.0,124.0,697.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1,9,2,24,0,2,0,0,1,23,32,0,5,8,49,3,18,15
254631,33026,733692,30,0,1,0.0,1,1200.0,0,0,0,1,736341,1,736627,735436,1,0,0,0,1,0.0,0.0,0,295215.0,222223.0,10256.0,51874.0,10861.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,9,2,24,0,2,0,17,38,23,32,0,3,2,29,1,18,15
260666,33024,735879,30,0,0,2500.0,0,0.0,0,0,0,0,735990,1,720624,736012,0,0,0,0,0,0.0,0.0,0,55111.0,35907.0,289.0,12781.0,6134.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,9,6,24,0,2,0,0,1,23,32,0,6,2,29,3,18,15
262141,33024,735464,30,0,0,386.0,1,1200.0,0,0,0,0,735488,1,720624,736051,1,1,0,0,0,0.0,0.0,1,80878.0,58372.0,5880.0,14090.0,2537.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,9,2,24,0,2,0,0,0,23,32,0,4,8,29,1,18,15
271024,34102,735809,30,0,0,2500.0,1,0.0,0,0,0,0,736019,1,736496,736051,0,0,0,0,0,0.0,0.0,0,24135.0,16002.0,122.0,7178.0,834.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,9,6,24,0,2,0,0,1,23,32,0,6,8,68,3,18,15
273143,33462,735502,30,1,0,2500.0,1,0.0,0,0,0,0,736034,1,720624,736051,0,1,0,0,0,0.0,0.0,0,35677.0,29133.0,8.0,6016.0,521.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,9,2,24,0,2,0,0,1,23,32,0,1,8,49,3,18,15
279996,33433,732402,30,1,1,798.17,1,959.0,1,1,0,1,720624,1,736471,735828,1,0,0,0,0,0.0,0.0,1,295592.0,204640.0,13409.0,65400.0,12142.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,9,2,24,0,2,0,17,38,23,32,0,1,8,49,0,18,15
284145,33328,735488,30,1,0,1227.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,15047.0,6922.0,1640.0,5618.0,866.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,1,9,2,24,0,2,0,0,1,23,32,0,2,8,29,3,18,15
288718,33487,735643,30,0,0,2500.0,1,0.0,0,0,0,0,736007,1,720624,736031,0,0,0,0,0,0.0,0.0,0,33057.0,27265.0,367.0,3226.0,2198.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,6,24,0,2,0,0,1,23,32,0,6,8,49,3,18,15
289258,33852,735656,30,0,0,1337.0,1,1200.0,0,0,0,0,720624,1,736525,735309,0,1,0,0,0,0.0,0.0,0,89328.0,60405.0,4282.0,18934.0,5707.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,9,6,24,0,2,0,0,1,23,32,0,0,2,40,1,18,15
289903,33305,733588,30,0,1,0.0,1,1200.0,0,0,0,0,735393,1,736612,735402,0,0,0,0,0,0.0,0.0,0,401216.0,378845.0,3087.0,17378.0,1906.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,9,6,24,0,2,0,17,36,40,32,0,4,8,29,0,18,15
292867,33461,735836,30,0,0,2178.0,1,0.0,1,1,0,1,735902,1,736619,735912,1,0,0,0,0,0.0,0.0,0,76580.0,58061.0,2214.0,14844.0,1460.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,9,6,24,0,2,0,0,1,23,32,0,6,3,49,3,18,15
303386,33060,735808,30,0,0,2500.0,1,0.0,0,0,0,0,736040,1,736621,735317,1,1,0,0,0,0.0,0.0,0,146609.0,134244.0,2123.0,5579.0,4663.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,0,9,6,24,0,2,0,6,12,23,32,0,1,8,29,3,18,15
305827,33407,735535,30,0,0,1762.0,1,1200.0,0,0,0,1,735616,1,736621,735638,1,1,1,0,0,0.0,0.0,0,84648.0,61235.0,1736.0,18562.0,3115.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,9,2,24,0,2,0,0,1,23,32,0,0,8,49,0,18,15
344284,33065,732288,30,1,1,0.0,1,0.0,0,0,0,0,736035,1,720624,736038,0,0,0,0,0,0.0,0.0,0,28947.0,12210.0,2735.0,10005.0,3997.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,9,2,24,0,2,0,17,37,23,32,0,1,3,29,3,18,15
159903,52349,735494,30,1,0,2477.0,1,1200.0,0,0,0,0,735637,1,720624,735659,1,1,0,0,0,0.0,0.0,0,185747.0,124609.0,4414.0,46119.0,10605.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,12,2,11,0,0,0,26,51,23,74,0,2,3,109,0,18,0
371326,33065,734207,30,0,1,189.0,1,0.0,1,1,0,0,736012,1,720624,736038,1,0,0,0,0,0.0,0.0,1,18731.0,13911.0,54.0,1728.0,3038.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,9,6,24,0,2,0,0,1,23,32,0,0,8,29,3,18,15
373580,33487,734207,30,1,1,345.0,1,0.0,1,1,0,0,720624,0,720624,720624,1,0,0,0,0,0.0,0.0,0,13282.0,6729.0,12.0,2951.0,3589.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1,9,6,24,0,2,0,0,1,23,32,0,4,8,49,1,18,15
376134,33069,733881,30,0,1,0.0,1,1200.0,0,0,0,1,735982,1,736626,735992,1,0,0,0,0,0.0,0.0,0,62130.0,45601.0,1361.0,11997.0,3171.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,9,6,24,0,2,0,0,1,23,32,0,2,3,29,0,18,15
415039,33467,736069,30,0,0,0.0,1,1000.0,1,1,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,17457.0,13043.0,14.0,3361.0,1040.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,9,2,24,0,2,0,0,1,23,32,0,0,8,49,1,18,15
415522,33321,735860,30,0,0,0.0,1,0.0,0,0,0,0,735982,1,736615,735992,0,1,0,0,0,0.0,0.0,0,21920.0,18056.0,1299.0,1885.0,681.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,0,9,2,24,0,2,2,17,37,28,32,4,4,7,29,3,18,15
415683,33498,735978,30,0,0,74.0,1,0.0,1,1,0,0,736005,1,736612,736023,1,1,0,1,1,1.0,166.97,1,23623.0,12779.0,561.0,2116.0,8167.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,9,2,24,0,2,0,0,0,23,32,0,4,8,49,1,18,15
416273,33024,735919,30,0,0,642.0,1,1200.0,1,0,0,0,735990,1,720624,736038,0,0,0,0,0,0.0,0.0,0,38929.0,27163.0,1009.0,8966.0,1792.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,9,6,24,0,2,0,0,1,23,32,0,6,8,29,1,18,15
417078,34953,735956,30,0,0,1164.0,1,1200.0,0,0,0,0,720624,1,736617,736051,0,1,0,0,0,0.0,0.0,0,26699.0,18823.0,4080.0,3313.0,483.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,9,6,24,0,2,0,17,37,23,32,0,2,8,49,1,18,15
417615,34102,736000,30,1,0,2012.0,1,0.0,0,0,0,0,736019,1,736607,736051,0,1,0,1,0,2.0,844.54,0,70890.0,43969.0,3974.0,21476.0,1470.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,9,2,24,0,2,0,17,37,23,32,0,2,8,68,3,18,15
417776,33023,735915,30,0,0,2500.0,1,0.0,0,0,0,0,735920,1,736619,735932,0,0,0,0,0,0.0,0.0,1,85851.0,70813.0,-151.0,9793.0,5395.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,9,2,24,0,2,0,0,1,23,32,0,6,8,29,3,18,15
203750,52353,735978,30,0,0,2500.0,1,1200.0,0,0,0,0,735979,1,736620,735499,0,1,0,0,0,0.0,0.0,1,257160.0,175515.0,11923.0,58300.0,11422.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,12,2,11,1,0,0,17,38,23,74,0,2,8,109,1,15,0
426470,33410,735985,30,0,0,2415.0,1,0.0,1,1,0,0,735997,0,720624,720624,0,1,0,0,0,0.0,0.0,0,178820.0,135950.0,9180.0,29658.0,4031.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,9,2,24,0,2,0,17,37,23,32,0,0,8,49,1,18,15
426631,33905,735998,30,0,0,0.0,1,1200.0,1,0,0,0,720624,1,736479,736046,0,1,0,1,0,2.0,188.8,0,122501.0,86969.0,3595.0,28496.0,3441.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,9,2,24,1,2,0,0,1,23,32,0,0,2,68,0,18,15
428456,33021,736020,30,0,0,2500.0,1,0.0,0,0,0,0,736039,1,720624,736046,0,1,0,0,0,0.0,0.0,0,22517.0,12548.0,309.0,7104.0,2556.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,9,2,24,0,2,0,0,1,23,32,0,0,8,29,3,18,15
429046,33313,736027,30,0,0,0.0,1,0.0,0,0,0,0,736045,1,736447,736051,0,1,0,0,0,0.0,0.0,0,74951.0,59406.0,3219.0,10528.0,1797.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,9,2,24,1,2,6,17,37,23,32,4,2,7,29,3,18,15
433568,33437,732402,30,1,1,0.0,1,937.0,1,1,0,0,735320,1,736627,735331,1,0,0,0,0,0.0,0.0,0,198194.0,147968.0,2745.0,39894.0,7587.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,9,2,24,0,2,0,0,1,23,32,0,1,3,49,0,18,15
473316,33414,733476,30,0,1,0.0,1,0.0,0,0,0,0,735444,1,736622,735458,1,0,0,0,0,0.0,0.0,1,219671.0,150533.0,10788.0,48114.0,10236.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,9,2,24,0,2,0,0,1,23,32,0,3,2,49,3,18,15
494144,33322,734073,30,0,1,0.0,1,0.0,0,0,0,0,735362,1,736598,735374,0,0,0,1,0,7.0,2979.08,1,151220.0,113322.0,7349.0,27867.0,2681.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,9,2,24,0,2,0,0,1,23,32,0,5,3,29,3,18,15
542318,33436,734499,30,1,1,0.0,1,1200.0,0,0,0,1,735515,1,736626,735465,1,0,0,1,0,2.0,138.78,0,131515.0,105138.0,2473.0,19823.0,4082.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,9,6,24,0,2,0,0,0,23,32,0,4,8,49,1,18,15
557574,33458,736056,30,0,0,2000.0,1,0.0,1,1,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,772.0,0.0,0.0,16.0,756.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,2,1,9,2,24,0,2,0,0,1,23,32,0,6,8,49,3,18,15
557854,32806,736088,30,0,0,2000.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,1,0.0,0.0,0,41751.0,27099.0,409.0,11387.0,2855.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,9,2,24,0,2,0,0,1,23,32,0,0,8,35,1,18,15
558047,32963,736119,30,0,0,2000.0,1,253.0,1,0,0,0,720624,0,736565,735582,0,1,0,0,0,0.0,0.0,0,22373.0,14753.0,688.0,2690.0,4242.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,9,2,24,0,2,0,17,37,23,32,0,2,8,49,0,18,15
586400,33351,734073,30,0,1,0.0,1,1200.0,0,0,0,0,735344,1,720624,736046,1,0,0,0,0,0.0,0.0,0,87563.0,76585.0,1537.0,7066.0,2375.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,9,2,24,0,2,0,0,1,23,32,0,5,8,29,1,18,15
589298,33021,734073,30,0,1,0.0,1,1190.0,1,1,0,0,735656,1,736403,735666,1,0,0,0,0,0.0,0.0,1,146437.0,116577.0,1517.0,23887.0,4456.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,9,2,24,0,2,0,0,1,23,32,0,4,3,29,1,18,15
623772,33418,736234,30,0,0,871.0,1,1000.0,1,1,0,0,736262,1,736444,736275,0,1,0,0,0,0.0,0.0,0,19109.0,8620.0,1452.0,8078.0,959.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,0,17,36,40,32,0,6,8,49,1,18,15
623837,33496,736202,30,0,0,1801.0,1,1000.0,1,1,0,0,736186,1,736626,736387,1,1,0,0,0,0.0,0.0,0,104470.0,65141.0,2761.0,21166.0,15402.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,0,0,0,23,32,0,6,8,49,1,18,15
624054,33334,736214,30,0,0,462.0,1,1190.0,1,1,0,0,736256,1,736626,736269,0,1,0,0,0,0.0,0.0,0,109505.0,97689.0,2326.0,8398.0,1091.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,0,0,1,5,32,0,6,8,29,1,18,15
627155,33301,732432,30,0,1,2381.0,1,0.0,0,0,0,1,736039,1,736425,736046,1,1,0,0,0,0.0,0.0,1,229038.0,181837.0,2283.0,38879.0,6039.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,9,2,24,0,2,0,17,37,23,32,0,4,3,29,3,18,15
630506,33756,736312,30,0,0,2000.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,253149.0,246827.0,9.0,5930.0,383.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,9,2,24,0,2,0,0,1,23,32,0,6,8,40,3,18,15
637916,33401,732288,30,1,1,1153.0,1,0.0,0,0,0,0,735555,1,736471,735582,1,1,0,0,0,0.0,0.0,1,187479.0,128196.0,6125.0,42545.0,10613.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,9,2,24,0,2,0,17,38,23,32,0,4,3,49,3,18,15
638332,33169,736258,30,0,0,0.0,1,1200.0,0,0,0,0,736298,1,736340,736312,0,1,0,0,0,0.0,0.0,0,26025.0,17514.0,151.0,6564.0,1796.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,6,24,0,2,0,17,37,23,32,0,6,8,29,1,18,15
638592,32771,736418,30,0,0,2000.0,1,1400.0,0,0,0,0,736537,1,736567,736542,1,1,0,1,0,3.0,500.91,0,156549.0,143052.0,1082.0,9159.0,3257.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,9,2,24,0,2,0,0,0,23,32,0,6,8,35,1,18,15
646957,33324,736286,30,0,0,0.0,1,1200.0,1,1,0,0,720624,1,720624,736374,0,1,0,0,1,0.0,0.0,0,10297.0,5302.0,399.0,2079.0,2517.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,0,17,38,23,32,0,6,8,29,1,18,15
647125,34759,736301,30,0,0,1568.0,1,324.0,1,1,0,0,736494,1,720624,736443,0,1,0,0,0,0.0,0.0,0,100606.0,76578.0,1474.0,17861.0,4694.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,9,6,24,0,2,0,17,36,40,32,0,6,8,40,2,18,15
649444,33306,736305,30,0,0,2000.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,71941.0,897.0,-27.0,-14.0,71085.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1,9,2,24,0,2,0,17,37,23,32,0,6,8,29,3,18,15
649544,33324,736341,30,0,0,2000.0,1,1200.0,0,0,0,0,720624,0,720624,735410,0,1,0,0,0,0.0,0.0,0,99250.0,70528.0,5149.0,19692.0,3881.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,6,10,22,10,32,4,6,7,29,1,18,15
649552,33431,736311,30,0,0,2302.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,35330.0,3675.0,465.0,974.0,30216.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1,9,2,24,0,2,9,17,37,23,32,4,6,7,49,1,18,15
650108,33401,734815,30,0,1,342.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,48381.0,38956.0,138.0,7234.0,2053.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,1,9,2,24,0,2,0,0,1,23,32,0,1,8,49,3,18,15
706988,33328,736474,30,0,0,1952.46,0,0.0,0,0,0,1,720624,1,736586,736548,1,1,0,0,0,0.0,0.0,0,431319.0,305888.0,11595.0,105445.0,8391.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,0,17,39,23,32,0,6,2,29,3,18,15
707250,33411,736586,30,0,0,2500.0,1,200.0,0,0,1,0,736625,1,720624,720624,0,0,0,0,0,0.0,0.0,0,3219.0,1462.0,139.0,1218.0,400.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,9,2,24,0,2,0,17,37,23,32,0,6,8,49,1,18,15
712292,33467,736354,30,0,0,2000.0,1,454.0,1,1,0,0,736380,1,736620,736411,0,1,0,0,1,0.0,0.0,0,8575.0,3581.0,1684.0,2645.0,665.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,0,17,37,23,32,0,6,8,49,1,18,15
712610,34233,736416,30,0,0,2000.0,0,1200.0,0,0,0,0,720624,0,720624,735765,0,1,0,0,0,0.0,0.0,0,93357.0,76313.0,3017.0,12856.0,1171.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,6,24,0,2,2,0,0,23,32,1,6,7,40,1,18,15
712770,33458,736451,30,0,0,2000.0,0,1000.0,0,0,0,0,736451,1,736466,736465,0,1,0,0,0,0.0,0.0,0,271056.0,247526.0,7684.0,13883.0,1964.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,6,24,2,2,0,17,36,23,32,0,6,3,49,1,18,15
713366,34114,736440,30,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,9,2,24,0,2,24,17,37,23,32,4,6,7,68,3,18,15
