Account,Hm_Start_Dt,Auto_Ship_Ind,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,Internal_Decor,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Chain_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,Hospital_Associated_encoded
654390,732758,0,1183.0,1,1200.0,1,0,0,0,720624,1,736041,735331,1,1,1,0,0,0.0,0.0,1,137221.0,5,0,1,1,0,38,2,1,0,1,0,38,113,0,1,2,9,1,15
714164,736461,0,2500.0,1,2780.0,1,1,0,1,736461,1,736521,735331,1,1,0,0,0,0.0,0.0,0,147975.0,5,0,1,0,0,38,6,1,0,1,0,36,113,0,1,8,15,1,15
770591,736627,0,2500.0,0,0.0,0,0,1,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,0.0,5,4,1,0,1,34,2,1,0,1,10,37,113,4,6,8,15,3,15
777511,732714,0,1412.32,1,1200.0,0,0,0,1,735492,1,736626,735505,1,1,0,0,0,0.0,0.0,1,277582.0,3,0,1,1,0,38,2,1,0,1,0,39,113,0,2,2,17,1,15
781622,732556,1,0.0,1,1200.0,0,0,1,1,735330,1,736041,735331,1,1,1,1,0,1.0,167.07,1,179166.0,5,0,1,1,0,38,2,1,0,1,0,38,113,0,1,2,17,1,15
628568,735509,1,5.0,1,1200.0,0,0,0,1,735515,1,736446,736094,1,1,0,1,0,1.0,333.24,0,203192.0,5,0,1,0,0,13,6,20,0,3,0,39,90,0,2,3,177,0,0
875177,732556,1,0.0,1,1186.0,1,0,0,0,735318,1,736439,735331,1,1,0,0,0,0.0,0.0,0,319064.0,0,0,1,1,0,34,2,1,0,1,0,38,113,0,3,2,15,1,15
647129,736395,0,2000.0,0,1800.0,0,0,1,0,736628,0,720624,720624,1,0,0,0,0,0.0,0.0,0,64776.0,5,4,0,0,1,50,2,20,0,3,0,37,90,0,6,8,177,1,0
649602,736388,0,2500.0,0,4800.0,0,0,1,0,720624,0,720624,720624,1,0,0,0,0,0.0,0.0,0,12501.0,5,4,0,0,1,13,2,20,14,3,0,37,90,0,6,8,177,2,1
479751,734073,0,851.0,1,1200.0,0,0,0,0,735348,1,736530,735360,1,0,0,0,0,0.0,0.0,0,400602.0,0,1,1,1,0,29,2,7,0,3,0,59,86,0,0,2,171,1,10
12456,734591,0,0.0,1,8400.0,0,0,0,0,720624,1,736625,735335,1,1,0,0,0,0.0,0.0,0,127775.0,5,0,1,0,0,13,1,20,0,3,0,39,90,0,1,3,172,0,12
852159,732646,0,655.4,1,8400.0,0,0,0,0,720624,1,736625,735335,1,0,0,0,0,0.0,0.0,0,129100.0,0,0,1,0,0,13,2,20,0,3,0,39,90,0,4,3,172,1,0
889410,732524,1,149.99,1,1200.0,0,0,0,1,735331,1,736627,735388,1,1,0,1,0,3.0,3744.84,1,282490.0,0,0,1,1,0,13,2,20,0,3,0,37,90,0,0,2,170,1,1
193365,732749,0,2500.0,0,1200.0,0,0,0,0,735509,1,736395,735527,0,0,0,1,0,1.0,549.36,0,193053.0,5,0,0,0,0,26,2,7,0,3,0,36,114,0,2,3,168,1,15
193615,732524,0,640.0,0,1200.0,0,0,0,0,735563,1,736595,735582,1,0,0,0,0,0.0,0.0,1,538221.0,2,2,0,1,0,28,2,7,0,3,0,39,114,0,5,2,139,1,15
193623,732524,0,500.0,1,1200.0,0,0,0,0,720624,1,736595,735582,1,0,0,0,0,0.0,0.0,1,456490.0,2,2,0,1,0,28,2,11,0,0,0,39,114,0,5,2,139,0,15
991175,735914,0,2500.0,1,4800.0,0,0,0,0,736046,1,736619,736059,0,0,0,0,0,0.0,0.0,0,22348.0,5,4,0,0,0,44,6,20,14,3,0,37,90,0,6,8,177,1,1
28701,735747,1,1269.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,54153.0,5,0,1,0,1,4,6,12,0,3,20,53,102,4,3,7,185,3,1
440180,735520,1,2500.0,1,985.0,1,1,0,0,736017,1,736578,736046,1,1,0,0,0,0.0,0.0,0,178204.0,5,3,1,0,0,50,2,7,0,3,9,37,114,4,1,7,163,1,15
441006,735284,1,2500.0,1,800.0,0,1,0,0,735304,1,736615,735311,1,0,0,0,0,0.0,0.0,0,127258.0,5,0,1,0,0,26,6,7,0,3,0,39,114,0,1,3,167,1,15
14643,734372,0,2500.0,1,8400.0,0,0,0,0,720624,1,736626,735335,1,0,0,0,0,0.0,0.0,0,120665.0,3,3,0,0,0,13,6,20,0,3,0,39,90,0,4,3,172,0,12
127613,735579,0,2500.0,1,1200.0,1,0,0,0,736024,1,736576,736038,0,1,0,0,0,0.0,0.0,0,209840.0,5,0,1,0,0,4,4,12,0,3,0,39,102,0,4,8,193,1,1
228682,735871,0,2305.0,1,1200.0,0,0,0,0,736284,1,736369,736297,1,0,0,1,0,3.0,826.27,0,302274.0,5,4,0,0,0,4,2,12,0,3,0,36,102,0,6,3,193,1,1
501443,734371,0,0.0,1,1200.0,1,1,0,0,720624,1,736613,735527,1,1,0,1,0,4.0,4044.84,1,427162.0,0,0,1,1,0,4,2,12,0,3,0,36,102,0,4,8,178,0,1
667310,734192,0,0.0,1,1200.0,0,0,0,0,735899,1,736605,735905,1,0,0,0,0,0.0,0.0,0,1010740.0,0,2,0,1,0,4,6,12,0,3,0,36,102,0,5,2,178,1,1
966925,734217,0,0.0,1,1200.0,0,0,0,1,735292,1,736524,735303,1,1,0,0,0,0.0,0.0,0,63942.0,4,0,1,0,0,4,2,12,2,3,0,38,102,0,4,3,193,1,1
377446,735342,1,2500.0,1,1200.0,0,0,0,0,736188,1,720624,736199,0,0,0,0,0,0.0,0.0,0,41394.0,5,0,1,0,0,47,0,19,0,3,0,39,115,0,2,8,188,2,15
3244,732757,1,884.0,1,3600.0,0,1,0,0,735340,1,736627,735374,1,0,0,0,0,0.0,0.0,1,389180.0,0,3,1,1,0,41,2,7,1,3,0,36,114,0,3,2,174,1,1
393472,734128,1,2500.0,1,1200.0,0,0,0,1,735299,1,736619,735458,1,0,0,0,0,0.0,0.0,0,163826.0,0,3,1,1,0,47,2,19,0,3,0,39,115,0,4,3,188,0,15
396127,736231,1,2000.0,1,1200.0,0,0,0,0,720624,1,736528,736146,0,0,0,0,0,0.0,0.0,0,112498.0,5,4,1,0,0,47,6,19,0,3,0,38,115,0,6,3,188,2,15
422380,733874,0,20.0,1,1200.0,0,0,0,1,735393,1,736619,735402,1,0,0,0,0,0.0,0.0,1,256379.0,0,2,0,1,0,47,6,19,0,3,0,38,115,0,5,8,200,0,15
535183,735698,1,2500.0,1,2.0,1,1,0,1,736265,1,736602,736275,1,1,0,1,0,1.0,138.64,0,221283.0,5,0,1,0,0,37,2,19,0,3,0,39,115,0,1,8,188,1,15
221720,732810,0,2098.0,1,8400.0,0,0,0,1,735326,1,736625,735335,1,0,0,0,0,0.0,0.0,0,56308.0,2,2,0,0,0,13,2,20,0,3,0,39,90,0,5,3,172,1,12
19497,733209,1,0.0,1,1200.0,0,0,0,0,736031,1,736537,736046,1,1,0,0,0,0.0,0.0,0,110982.0,5,0,1,1,0,50,2,7,0,3,0,37,114,0,1,3,168,1,0
53447,735374,1,2006.0,1,1125.0,1,1,0,1,735491,1,736354,735465,1,1,0,0,0,0.0,0.0,0,119361.0,5,3,1,0,0,41,4,7,0,3,9,38,114,4,1,7,174,1,0
17394,734904,0,0.0,1,1200.0,0,0,0,0,735499,0,736241,735488,0,1,0,0,0,0.0,0.0,1,141785.0,5,3,1,1,0,9,2,24,0,2,0,1,116,0,4,7,35,1,15
18038,735270,1,0.0,1,1168.0,1,1,0,1,735621,1,736619,735631,1,1,0,0,1,0.0,0.0,1,57559.0,0,3,1,0,0,9,6,24,0,2,0,39,116,0,1,8,35,0,15
18521,735013,0,72.0,1,1200.0,0,1,0,0,735435,1,736401,735465,0,0,0,0,0,0.0,0.0,0,50171.0,5,3,1,1,0,9,6,24,0,2,0,1,116,0,4,8,35,0,15
23834,734945,1,2500.0,1,0.0,0,1,0,0,735319,1,735994,735335,0,0,0,0,0,0.0,0.0,0,111633.0,5,3,1,0,0,9,2,24,0,2,1,23,116,4,1,7,35,3,15
28235,735346,0,2305.0,1,0.0,0,0,0,0,736375,1,736621,735317,1,1,0,0,0,0.0,0.0,0,78986.0,1,1,1,0,0,9,6,24,0,2,0,12,116,0,0,8,35,3,15
93005,732585,1,0.0,1,310.0,1,1,0,1,735488,1,736098,735499,1,1,0,0,0,0.0,0.0,1,185430.0,0,3,1,1,0,9,2,24,0,2,0,37,116,0,1,2,35,0,15
149440,735331,0,0.0,1,0.0,0,0,0,0,735449,1,736619,735465,0,1,0,0,0,0.0,0.0,0,263754.0,5,3,1,0,0,9,2,24,0,2,0,1,116,0,3,8,35,3,15
172328,735663,1,1332.0,1,3250.0,1,1,0,0,736494,1,736543,735451,0,1,0,0,0,0.0,0.0,1,51463.0,5,1,1,0,0,9,6,24,0,2,0,1,116,0,2,8,40,1,15
183330,735674,1,2500.0,1,1184.0,1,0,0,0,720624,0,720624,720624,1,0,1,0,0,0.0,0.0,1,36697.0,5,4,0,0,1,9,2,24,0,2,0,1,116,0,6,8,40,1,15
195298,735717,0,1414.0,1,1180.0,1,0,0,0,720624,1,736174,735744,0,1,0,0,1,0.0,0.0,0,140647.0,1,1,1,0,0,9,2,24,0,2,0,22,116,0,0,8,35,1,15
216980,736119,0,1591.0,1,1200.0,0,0,0,0,736189,1,736408,736206,0,1,0,0,0,0.0,0.0,0,14818.0,5,3,1,0,0,9,6,24,0,2,0,1,116,0,4,8,35,1,15
226855,736003,0,0.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,33958.0,5,3,0,0,1,9,2,24,0,2,0,1,116,0,4,3,35,3,15
229457,735513,1,0.0,1,1200.0,0,0,0,0,735520,1,736502,735540,0,1,0,0,0,0.0,0.0,0,110241.0,5,3,1,0,0,9,2,24,0,2,0,1,116,0,1,8,35,1,15
238179,735719,1,0.0,1,1200.0,0,0,0,0,720624,0,720624,735582,0,1,0,0,0,0.0,0.0,0,120782.0,5,1,1,0,0,9,2,24,0,2,0,1,116,0,2,2,35,2,15
299559,735599,0,2500.0,1,0.0,0,0,0,0,720624,1,735711,735708,0,1,0,1,0,2.0,436.76,0,17356.0,1,1,0,0,0,9,2,24,0,2,0,1,116,0,0,8,35,3,15
299720,735641,0,2400.0,1,1200.0,0,0,0,0,736319,1,736589,735464,0,1,0,0,0,0.0,0.0,0,296709.0,5,3,1,0,0,9,2,24,0,2,0,22,116,0,1,8,35,2,15
325229,735794,0,2500.0,1,0.0,0,0,0,0,736139,1,720624,736352,0,0,0,1,0,1.0,69.57,0,106931.0,1,1,1,0,0,9,2,24,0,2,0,23,116,0,0,8,35,3,15
327348,735585,0,37.0,1,400.0,1,0,0,0,735652,1,736600,735708,0,1,0,0,0,0.0,0.0,0,28178.0,1,1,1,0,0,9,2,24,0,2,0,1,116,0,0,8,40,1,15
338189,735663,1,2500.0,1,0.0,0,0,0,0,720624,0,720624,735575,0,1,0,0,0,0.0,0.0,0,155835.0,5,3,1,0,0,9,2,24,0,2,1,23,116,4,4,7,35,3,15
338511,735529,0,1752.0,1,1200.0,1,1,0,0,735726,1,736313,735744,1,1,0,0,0,0.0,0.0,0,701495.0,5,3,1,0,0,9,2,24,0,2,0,2,116,0,4,2,35,1,15
376733,734399,0,0.0,1,0.0,0,0,0,1,736374,1,736621,735317,1,0,0,0,0,0.0,0.0,0,127768.0,1,1,1,1,0,9,6,24,0,2,0,12,116,0,0,8,35,3,15
416005,735992,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,735488,0,1,0,0,0,0.0,0.0,0,348111.0,2,2,0,0,0,9,6,24,0,2,0,1,116,0,5,8,35,3,15
417132,735860,0,2500.0,1,0.0,0,0,0,1,736462,1,736627,735317,1,1,0,0,0,0.0,0.0,0,219102.0,5,1,1,0,0,9,2,24,0,2,0,12,116,0,2,8,35,3,15
417239,735992,0,2500.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,42277.0,1,1,1,0,1,9,6,24,0,2,0,23,116,0,0,8,35,3,15
417400,736056,0,2000.0,1,0.0,0,0,0,0,736262,1,720624,736269,0,1,0,0,1,0.0,0.0,0,8476.0,1,1,2,0,0,9,2,24,0,2,0,1,116,0,0,8,40,3,15
175773,735741,0,2400.0,1,8912.0,1,1,0,0,736348,1,736627,735640,0,0,0,0,0,0.0,0.0,0,48393.0,5,4,0,0,0,50,2,7,0,3,0,39,114,0,6,2,174,1,0
426363,735969,0,2500.0,1,0.0,0,0,0,1,720624,1,736621,735317,1,1,0,0,0,0.0,0.0,0,24752.0,5,1,0,0,0,9,6,24,0,2,0,12,116,0,2,8,35,3,15
474076,734989,1,2226.0,1,1200.0,0,0,0,0,735893,1,736003,735912,0,0,0,0,0,0.0,0.0,0,55457.0,5,1,1,1,0,9,4,24,0,2,0,23,116,0,2,8,35,1,15
534756,734315,1,186.0,1,1200.0,0,0,0,1,735470,1,736418,735479,1,0,0,0,0,0.0,0.0,0,54393.0,0,1,1,1,0,9,6,24,0,2,0,1,116,0,2,8,35,1,15
539927,735480,0,1287.0,0,0.0,0,0,0,0,720624,0,736142,735406,0,1,0,0,0,0.0,0.0,0,8671.0,5,3,0,0,0,9,2,24,0,2,6,40,116,4,4,7,35,3,15
588513,736202,0,1305.0,1,1200.0,0,0,0,0,736215,1,720624,736233,0,1,0,0,0,0.0,0.0,0,78253.0,5,4,1,0,0,9,6,24,0,2,0,37,116,0,6,3,35,1,15
614671,736363,0,2000.0,1,0.0,0,0,0,0,736384,1,736424,720624,0,0,0,0,0,0.0,0.0,0,-2748.0,5,4,1,0,0,9,2,24,0,2,0,1,116,0,6,8,35,3,15
624154,736202,0,0.0,1,1200.0,0,0,0,0,736284,1,720624,736297,0,1,0,0,0,0.0,0.0,0,39531.0,5,4,1,0,0,9,6,24,0,2,0,37,116,0,6,8,35,1,15
638584,736297,0,2000.0,1,1200.0,0,0,0,0,736370,1,736501,736380,1,1,0,0,0,0.0,0.0,0,823.0,5,4,1,0,0,9,2,24,0,2,0,1,116,0,6,8,35,2,15
647173,736301,0,2000.0,1,1200.0,0,1,0,0,736322,1,736607,736338,1,0,0,0,0,0.0,0.0,0,5272.0,5,4,1,0,0,9,2,24,0,2,0,1,116,0,6,8,35,1,15
649371,736368,0,2000.0,1,0.0,0,0,0,0,720624,1,736424,736411,0,0,0,0,0,0.0,0.0,0,2528.0,5,4,1,0,0,9,2,24,0,2,0,1,116,0,6,8,35,3,15
649701,736375,0,538.0,1,1200.0,0,0,0,0,720624,1,720624,736443,1,0,1,0,0,0.0,0.0,0,24366.0,5,4,1,0,0,9,2,24,0,2,0,1,116,0,6,8,35,0,15
674509,733545,0,0.0,1,0.0,1,1,0,0,735472,1,736622,735458,1,0,0,0,0,0.0,0.0,0,151118.0,0,3,1,1,0,9,2,24,0,2,0,1,116,0,1,8,35,3,15
674555,733545,0,0.0,1,2390.0,1,1,0,0,736412,1,736622,735458,1,0,0,0,0,0.0,0.0,0,34721.0,0,3,1,1,0,9,2,24,0,2,0,1,116,0,1,8,35,1,15
674781,733545,0,0.0,1,2390.0,1,1,0,0,720624,1,736622,735458,1,0,0,0,0,0.0,0.0,0,78728.0,5,3,1,1,0,9,2,24,0,2,0,1,116,0,1,8,35,2,15
677944,733274,0,2159.0,1,0.0,0,0,0,0,735907,0,720624,720624,0,0,0,0,0,0.0,0.0,0,228665.0,0,1,1,1,1,9,2,24,0,2,0,1,116,0,0,8,35,3,15
695943,733398,1,0.0,1,3250.0,1,1,0,1,735435,1,736543,735451,1,1,0,0,0,0.0,0.0,1,151399.0,0,3,1,1,0,9,2,24,0,2,0,38,116,0,1,3,40,0,15
712599,736472,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,46840.0,5,4,0,0,1,9,6,24,0,2,0,1,116,0,6,8,35,3,15
749885,734945,1,0.0,1,1200.0,0,1,0,0,720624,1,736619,735335,0,0,0,0,0,0.0,0.0,0,44603.0,0,3,1,1,0,9,6,24,0,2,1,23,116,4,1,7,35,1,15
752718,734031,0,0.0,1,0.0,0,0,0,0,736157,1,736560,736180,1,0,0,0,0,0.0,0.0,0,99775.0,0,1,1,1,0,9,2,24,0,2,0,1,116,0,2,8,35,3,15
754207,736481,1,333.53,1,1180.0,1,1,0,1,735345,1,736620,736527,1,0,0,1,0,1.0,166.46,0,351407.0,5,4,1,0,0,9,2,24,0,2,0,1,116,0,6,2,35,0,15
765781,734589,1,0.0,1,3250.0,1,1,0,0,720624,1,736626,735451,1,0,0,0,0,0.0,0.0,1,151853.0,5,3,1,1,0,9,2,24,0,2,0,38,116,0,1,8,40,0,15
768241,734567,0,0.0,1,1200.0,0,0,0,0,735874,1,736618,735912,0,0,0,0,0,0.0,0.0,0,99624.0,5,1,1,1,0,9,2,24,0,2,0,1,116,0,2,8,35,0,15
769664,736549,0,2500.0,0,600.0,0,0,1,0,720624,0,720624,735519,0,1,0,0,0,0.0,0.0,0,166398.0,5,4,1,0,0,9,2,24,0,2,20,36,116,4,6,7,35,3,15
770611,734730,0,2370.0,1,0.0,0,0,0,1,735683,1,736621,735317,1,0,0,0,0,0.0,0.0,0,68815.0,5,1,1,0,0,9,6,24,0,2,0,12,116,0,2,8,35,3,15
774249,736608,0,2500.0,0,0.0,0,0,1,0,736627,0,720624,720624,0,0,0,0,0,0.0,0.0,0,0.0,5,4,1,0,1,9,2,24,0,2,0,1,116,0,6,8,35,1,15
887322,736025,0,1084.0,1,0.0,0,0,0,0,736612,0,720624,720624,0,1,0,1,0,1.0,548.15,0,322627.0,5,3,1,1,1,9,2,24,0,2,0,1,116,0,4,8,35,3,15
923721,734204,0,0.0,1,0.0,0,0,0,0,735316,1,736621,735317,1,0,0,0,0,0.0,0.0,0,263056.0,1,1,1,1,0,9,6,24,0,2,0,12,116,0,0,8,35,3,15
974211,734863,1,537.0,1,1200.0,0,0,0,1,735708,1,736621,735317,1,0,0,0,0,0.0,0.0,0,568308.0,5,3,1,0,0,9,6,24,0,2,0,12,116,0,3,8,35,1,15
203943,732757,1,0.0,1,3600.0,0,1,0,0,736199,1,736627,735374,1,0,0,0,0,0.0,0.0,1,174395.0,4,3,1,1,0,41,2,7,1,3,0,36,114,0,3,2,174,1,1
270293,733937,1,0.0,1,0.0,1,1,0,0,735309,1,736558,735317,1,1,0,0,0,0.0,0.0,1,154634.0,3,0,1,0,0,26,2,7,0,3,0,39,114,0,4,2,168,1,1
473944,732757,1,0.0,1,3600.0,0,1,0,1,736195,1,736627,735374,1,0,0,1,0,2.0,531.69,1,108631.0,0,3,1,1,0,41,2,7,1,3,0,36,114,0,1,2,174,0,3
21030,732616,0,0.0,1,1200.0,0,0,0,1,735304,1,736619,735317,1,1,0,1,0,3.0,2235.87,1,336198.0,4,0,1,1,0,11,2,9,0,3,0,39,24,0,0,2,159,0,15
588416,736215,0,2000.0,1,8912.0,1,1,0,0,736311,1,736452,736338,0,0,0,0,0,0.0,0.0,0,23172.0,5,4,0,0,0,41,2,7,0,3,9,39,114,4,6,7,174,1,0
754420,733924,1,1176.0,1,590.0,0,1,0,1,735299,1,736585,735311,1,1,0,0,0,0.0,0.0,0,159282.0,0,0,1,1,0,26,2,7,0,3,0,39,114,0,1,3,139,1,0
82236,735614,0,2500.0,0,0.0,0,0,0,0,736130,1,736626,736156,0,0,0,0,0,0.0,0.0,0,152400.0,1,1,1,0,0,43,6,2,0,2,0,1,122,0,0,2,94,3,15
85335,735348,0,1871.0,1,1200.0,0,0,0,0,735576,0,720624,720624,0,0,0,0,0,0.0,0.0,0,102650.0,2,2,1,0,1,33,6,12,0,3,0,36,117,0,5,8,195,1,15
106559,732585,0,0.0,1,1200.0,0,0,0,0,735395,1,736524,735402,1,1,0,1,0,2.0,239.69,0,84355.0,0,0,1,1,0,35,2,25,0,1,0,37,122,0,0,3,37,0,15
106675,732902,0,605.38,1,342.0,1,1,1,1,735445,1,736620,735499,1,0,0,0,0,0.0,0.0,1,125212.0,2,2,0,1,0,44,2,20,5,3,0,56,122,0,5,8,177,1,15
122185,734164,1,109.0,1,0.0,0,0,0,0,720624,1,736389,735437,1,0,0,0,0,0.0,0.0,0,5019.0,0,3,1,0,0,9,2,24,0,2,11,1,122,1,4,7,60,3,15
147909,733430,0,549.0,1,7575.0,1,1,0,1,735354,1,736624,735353,1,1,0,1,0,5.0,2508.68,1,408032.0,3,0,0,1,0,11,1,9,2,3,0,36,24,0,1,3,159,4,15
162026,735698,1,2500.0,1,3600.0,1,0,0,0,736047,1,736606,735540,0,1,0,0,0,0.0,0.0,1,104814.0,1,0,1,0,0,33,2,12,0,3,0,40,117,0,0,8,195,2,15
165009,735617,0,2500.0,1,0.0,0,0,0,0,736172,1,736626,735451,0,0,0,0,0,0.0,0.0,0,423956.0,1,1,1,0,0,43,6,2,0,2,0,1,122,0,0,2,94,3,15
846857,732586,1,0.0,1,29.0,1,1,0,0,735596,1,736439,735610,1,1,0,1,0,3.0,788.85,1,220091.0,0,3,1,1,0,28,2,7,0,3,0,39,114,0,1,3,139,1,0
177645,736070,0,2000.0,0,1200.0,0,0,0,0,736165,1,736626,736156,0,0,0,0,0,0.0,0.0,0,444573.0,5,4,0,0,0,43,6,2,0,2,0,1,122,0,6,2,94,2,15
179914,735346,1,2500.0,1,0.0,0,0,0,1,720624,1,736621,735317,1,1,0,0,0,0.0,0.0,0,119216.0,5,3,1,0,0,9,6,24,0,2,0,12,122,0,4,8,29,3,15
184783,736110,0,2000.0,1,2400.0,0,0,0,0,736264,0,720624,720624,0,1,0,0,0,0.0,0.0,0,299173.0,1,1,0,0,1,11,6,9,0,3,0,38,24,0,0,8,159,2,15
206626,736000,0,1870.0,1,1200.0,0,0,0,1,720624,1,736627,735335,1,0,0,0,0,0.0,0.0,0,445985.0,5,4,0,0,0,11,6,9,0,3,0,39,24,0,6,2,159,2,15
1933,732556,0,352.9,1,1200.0,0,0,1,0,735527,1,736037,735533,0,1,0,0,0,0.0,0.0,0,89841.0,0,0,1,1,0,13,2,19,0,3,0,37,115,0,1,3,200,1,0
211586,734617,0,1509.0,1,1200.0,0,0,0,0,736010,1,736621,735317,1,0,0,0,0,0.0,0.0,0,325.0,5,1,1,1,0,22,2,8,1,0,11,12,122,4,2,7,14,1,15
211639,735614,0,2500.0,0,0.0,0,0,0,0,720624,1,736626,736156,0,0,0,0,0,0.0,0.0,0,132230.0,1,1,1,0,0,43,6,2,0,2,0,1,122,0,0,2,94,3,15
10587,732755,1,0.32,1,1200.0,0,1,0,1,735327,1,736620,735346,1,1,0,0,0,0.0,0.0,1,458099.0,0,0,1,1,0,47,2,19,0,3,0,39,115,0,3,3,200,0,0
380334,735342,1,1304.0,0,1200.0,0,0,0,0,735358,1,736590,735367,1,1,0,1,0,1.0,223.12,0,141165.0,5,0,1,0,0,47,0,19,0,3,0,36,115,0,1,8,200,1,0
233194,733430,0,1471.0,1,7575.0,1,1,0,1,735515,1,736619,735353,1,1,0,0,0,0.0,0.0,1,150892.0,5,0,0,1,0,11,1,9,2,3,0,36,24,0,3,3,159,4,15
664995,732524,0,0.0,1,2400.0,0,1,0,0,735326,1,736586,735335,1,1,0,0,0,0.0,0.0,1,208706.0,0,0,1,1,0,47,2,19,0,3,0,34,115,0,1,2,188,1,3
251829,734835,1,2093.0,1,0.0,0,0,0,0,735310,1,735932,735317,1,0,0,0,0,0.0,0.0,1,25093.0,1,1,0,1,0,31,3,15,0,1,10,36,122,4,0,8,2,3,15
255540,735747,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,395372.0,2,2,0,0,1,32,6,18,17,3,0,47,122,0,5,2,175,3,15
256765,732951,0,0.0,1,1200.0,0,0,0,0,736104,1,736583,736577,1,0,0,0,0,0.0,0.0,0,327572.0,0,2,0,1,0,44,2,20,5,3,0,56,122,0,5,8,177,0,15
874187,732698,1,0.0,1,1190.0,1,1,0,0,735584,1,736574,735785,1,1,0,1,0,5.0,831.8,0,314188.0,0,0,1,1,0,13,2,19,0,3,0,39,115,0,3,3,200,1,0
920199,732556,0,0.0,1,824.0,1,0,0,1,735691,1,736570,735701,1,1,0,0,0,0.0,0.0,1,191285.0,5,0,1,1,0,47,2,19,0,3,0,39,115,0,4,2,188,1,0
278019,734164,1,1440.0,0,0.0,0,0,0,1,735807,1,735932,735317,1,0,0,0,0,0.0,0.0,0,16667.0,3,1,0,1,0,31,2,15,0,1,10,36,122,4,2,8,2,3,15
13990,735305,1,2301.0,1,1190.0,1,1,0,0,735846,1,736226,735820,1,1,0,1,0,9.0,6903.81,0,179778.0,5,0,1,0,0,4,2,12,0,3,0,38,0,0,4,3,196,1,1
288868,735675,1,2500.0,1,1200.0,0,0,0,0,720624,0,720624,735555,0,1,0,0,0,0.0,0.0,0,59002.0,1,0,1,0,0,33,2,12,0,3,0,36,117,0,0,8,195,1,15
300406,735676,0,2500.0,1,1200.0,0,0,0,1,720624,1,736620,735486,1,0,0,0,0,0.0,0.0,1,46414.0,2,2,1,0,0,44,6,20,5,3,0,56,122,0,5,8,177,0,15
303734,735828,1,0.0,1,953.0,1,1,0,0,720624,1,736619,735295,0,1,0,0,0,0.0,0.0,0,48353.0,5,0,0,0,0,14,2,11,0,0,0,38,122,0,2,3,137,0,15
21006,733041,0,0.0,1,1200.0,0,0,0,1,735304,0,736625,735317,1,1,0,0,0,0.0,0.0,0,371168.0,0,0,1,1,0,11,2,9,0,3,9,38,24,4,1,3,159,2,1
80153,734780,1,1947.0,1,0.0,0,0,0,0,735635,1,736367,735645,0,0,0,1,0,1.0,276.68,1,245961.0,5,0,1,1,0,4,2,12,0,3,0,37,0,0,1,8,196,3,5
319674,734617,0,0.0,1,1200.0,0,0,0,0,720624,1,736621,735317,1,0,0,0,0,0.0,0.0,0,12201.0,5,1,1,1,0,22,2,8,1,0,11,12,122,4,2,7,14,1,15
339155,735752,1,2500.0,0,0.0,0,0,0,0,736038,0,720624,720624,0,0,0,0,0,0.0,0.0,0,13590.0,5,4,1,0,1,43,6,17,0,2,20,1,122,1,6,7,97,3,15
339901,735026,0,732.0,1,7575.0,1,1,0,1,735351,1,736624,735353,1,1,0,1,0,1.0,94.4,0,78150.0,5,0,0,1,0,11,6,9,2,3,0,36,24,0,4,3,159,1,15
348327,733734,0,65.0,1,600.0,0,0,0,1,720624,1,736305,735519,1,0,0,0,0,0.0,0.0,0,137686.0,2,2,1,1,0,11,1,9,0,3,0,38,24,0,5,3,159,2,15
213769,733104,0,0.0,1,0.0,1,1,0,0,735584,1,736625,735624,0,1,0,1,0,1.0,69.21,0,536315.0,0,0,1,1,0,4,2,12,16,3,0,38,0,0,1,3,196,1,1
373356,736019,0,2500.0,0,1200.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,330697.0,2,2,1,0,1,11,6,9,0,3,0,39,24,0,5,8,159,1,15
